id,category,name,role,description_cs,path_native,path_2x,path_webp,width,height,has_alpha,alpha_bbox,source_board,source_rect,derived_from,state,semantic,text_baked,content_rect,nine_slice,production_status,notes
digit.separator.dash,digits/separators,digit_separator_dash,digit-separator,Číselný separátor dash.,assets/native/digits/separators/digit_separator_dash.png,assets/2x/digits/separators/digit_separator_dash@2x.png,assets/webp/digits/separators/digit_separator_dash.webp,27,31,False,"[0, 0, 27, 31]",,,digit.flip.0,,,False,,,production,
digit.separator.slash,digits/separators,digit_separator_slash,digit-separator,Číselný separátor slash.,assets/native/digits/separators/digit_separator_slash.png,assets/2x/digits/separators/digit_separator_slash@2x.png,assets/webp/digits/separators/digit_separator_slash.webp,27,31,False,"[0, 0, 27, 31]",,,digit.flip.0,,,False,,,production,
document.accessory.paper_overlay_left,documents/accessories,paper_overlay_left,document-accessory,Dokumentové příslušenství paper_overlay_left.,assets/native/documents/accessories/paper_overlay_left.png,assets/2x/documents/accessories/paper_overlay_left@2x.png,assets/webp/documents/accessories/paper_overlay_left.webp,51,92,True,"[0, 0, 51, 92]",documents,"[871, 399, 922, 491]",,,,False,,,production,
document.accessory.paper_overlay_middle,documents/accessories,paper_overlay_middle,document-accessory,Dokumentové příslušenství paper_overlay_middle.,assets/native/documents/accessories/paper_overlay_middle.png,assets/2x/documents/accessories/paper_overlay_middle@2x.png,assets/webp/documents/accessories/paper_overlay_middle.webp,55,92,True,"[0, 0, 55, 92]",documents,"[922, 399, 977, 491]",,,,False,,,production,
document.accessory.paper_overlay_right,documents/accessories,paper_overlay_right,document-accessory,Dokumentové příslušenství paper_overlay_right.,assets/native/documents/accessories/paper_overlay_right.png,assets/2x/documents/accessories/paper_overlay_right@2x.png,assets/webp/documents/accessories/paper_overlay_right.webp,54,88,True,"[0, 0, 54, 88]",documents,"[977, 401, 1032, 489]",,,,False,,,production,
document.accessory.paperclip,documents/accessories,paperclip,document-accessory,Dokumentové příslušenství paperclip.,assets/native/documents/accessories/paperclip.png,assets/2x/documents/accessories/paperclip@2x.png,assets/webp/documents/accessories/paperclip.webp,34,80,True,"[0, 0, 34, 80]",documents,"[874, 520, 920, 607]",,,,False,,,production,
document.accessory.pushpin,documents/accessories,pushpin,document-accessory,Dokumentové příslušenství pushpin.,assets/native/documents/accessories/pushpin.png,assets/2x/documents/accessories/pushpin@2x.png,assets/webp/documents/accessories/pushpin.webp,47,83,True,"[0, 0, 47, 83]",documents,"[945, 520, 1005, 608]",,,,False,,,production,
document.accessory.signature_rows,documents/accessories,signature_rows,document-accessory,Dokumentové příslušenství signature_rows.,assets/native/documents/accessories/signature_rows.png,assets/2x/documents/accessories/signature_rows@2x.png,assets/webp/documents/accessories/signature_rows.webp,181,99,True,"[0, 0, 181, 99]",documents,"[1038, 505, 1245, 610]",,,,False,,,production,
document.accessory.sticky_note,documents/accessories,sticky_note,document-accessory,Dokumentové příslušenství sticky_note.,assets/native/documents/accessories/sticky_note.png,assets/2x/documents/accessories/sticky_note@2x.png,assets/webp/documents/accessories/sticky_note.webp,70,73,True,"[0, 0, 70, 73]",documents,"[1054, 402, 1124, 475]",,,,False,,,production,
document.accessory.tape_strip,documents/accessories,tape_strip,document-accessory,Dokumentové příslušenství tape_strip.,assets/native/documents/accessories/tape_strip.png,assets/2x/documents/accessories/tape_strip@2x.png,assets/webp/documents/accessories/tape_strip.webp,89,52,True,"[0, 0, 89, 52]",documents,"[1153, 405, 1242, 457]",,,,False,,,production,
document.audit_00a.template,documents/templates,document_audit_00a_template,document-template,Použitelná prázdná dokumentová šablona audit_00a.,assets/native/documents/templates/document_audit_00a_template.png,assets/2x/documents/templates/document_audit_00a_template@2x.png,assets/webp/documents/templates/document_audit_00a_template.webp,189,250,True,"[0, 0, 189, 250]",documents,"[18, 88, 209, 338]",,,,True,"[14, 48, 161, 182]",,production,
document.audit_10a.template,documents/templates,document_audit_10a_template,document-template,Použitelná prázdná dokumentová šablona audit_10a.,assets/native/documents/templates/document_audit_10a_template.png,assets/2x/documents/templates/document_audit_10a_template@2x.png,assets/webp/documents/templates/document_audit_10a_template.webp,194,250,True,"[0, 0, 194, 250]",documents,"[234, 85, 429, 338]",,,,True,"[14, 48, 166, 182]",,production,
document.audit_16c.template,documents/templates,document_audit_16c_template,document-template,Použitelná prázdná dokumentová šablona audit_16c.,assets/native/documents/templates/document_audit_16c_template.png,assets/2x/documents/templates/document_audit_16c_template@2x.png,assets/webp/documents/templates/document_audit_16c_template.webp,195,249,True,"[0, 0, 195, 249]",documents,"[448, 89, 643, 338]",,,,True,"[14, 48, 167, 181]",,production,
document.evidence.template,documents/templates,document_evidence_template,document-template,Použitelná prázdná dokumentová šablona evidence.,assets/native/documents/templates/document_evidence_template.png,assets/2x/documents/templates/document_evidence_template@2x.png,assets/webp/documents/templates/document_evidence_template.webp,177,249,True,"[0, 0, 177, 249]",documents,"[1068, 88, 1246, 339]",,,,True,"[14, 48, 149, 181]",,production,
document.file_icon.archive,documents/file_icons,file_icon_archive,file-icon,Ikona souboru archive.,assets/native/documents/file_icons/file_icon_archive.png,assets/2x/documents/file_icons/file_icon_archive@2x.png,assets/webp/documents/file_icons/file_icon_archive.webp,32,39,True,"[0, 0, 32, 39]",documents,"[782, 399, 816, 442]",,,,False,,,production,
document.file_icon.audit_packet,documents/file_icons,file_icon_audit_packet,file-icon,Ikona souboru audit_packet.,assets/native/documents/file_icons/file_icon_audit_packet.png,assets/2x/documents/file_icons/file_icon_audit_packet@2x.png,assets/webp/documents/file_icons/file_icon_audit_packet.webp,30,40,True,"[0, 0, 30, 40]",documents,"[620, 398, 650, 439]",,,,False,,,production,
document.file_icon.certificate,documents/file_icons,file_icon_certificate,file-icon,Ikona souboru certificate.,assets/native/documents/file_icons/file_icon_certificate.png,assets/2x/documents/file_icons/file_icon_certificate@2x.png,assets/webp/documents/file_icons/file_icon_certificate.webp,29,38,True,"[0, 0, 29, 38]",documents,"[674, 399, 703, 437]",,,,False,,,production,
document.file_icon.checklist,documents/file_icons,file_icon_checklist,file-icon,Ikona souboru checklist.,assets/native/documents/file_icons/file_icon_checklist.png,assets/2x/documents/file_icons/file_icon_checklist@2x.png,assets/webp/documents/file_icons/file_icon_checklist.webp,33,34,True,"[0, 0, 33, 34]",documents,"[612, 474, 645, 508]",,,,False,,,production,
document.file_icon.clip,documents/file_icons,file_icon_clip,file-icon,Ikona souboru clip.,assets/native/documents/file_icons/file_icon_clip.png,assets/2x/documents/file_icons/file_icon_clip@2x.png,assets/webp/documents/file_icons/file_icon_clip.webp,37,34,True,"[0, 0, 37, 34]",documents,"[723, 473, 760, 508]",,,,False,,,production,
document.file_icon.document,documents/file_icons,file_icon_document,file-icon,Ikona souboru document.,assets/native/documents/file_icons/file_icon_document.png,assets/2x/documents/file_icons/file_icon_document@2x.png,assets/webp/documents/file_icons/file_icon_document.webp,33,41,True,"[0, 0, 33, 41]",documents,"[378, 399, 411, 440]",,,,False,,,production,
document.file_icon.evidence,documents/file_icons,file_icon_evidence,file-icon,Ikona souboru evidence.,assets/native/documents/file_icons/file_icon_evidence.png,assets/2x/documents/file_icons/file_icon_evidence@2x.png,assets/webp/documents/file_icons/file_icon_evidence.webp,37,40,True,"[0, 0, 37, 40]",documents,"[554, 398, 592, 439]",,,,False,,,production,
document.file_icon.form,documents/file_icons,file_icon_form,file-icon,Ikona souboru form.,assets/native/documents/file_icons/file_icon_form.png,assets/2x/documents/file_icons/file_icon_form@2x.png,assets/webp/documents/file_icons/file_icon_form.webp,38,43,True,"[0, 0, 38, 43]",documents,"[435, 397, 474, 441]",,,,False,,,production,
document.file_icon.graph,documents/file_icons,file_icon_graph,file-icon,Ikona souboru graph.,assets/native/documents/file_icons/file_icon_graph.png,assets/2x/documents/file_icons/file_icon_graph@2x.png,assets/webp/documents/file_icons/file_icon_graph.webp,40,33,True,"[0, 0, 40, 33]",documents,"[552, 473, 592, 506]",,,,False,,,production,
document.file_icon.knowledge,documents/file_icons,file_icon_knowledge,file-icon,Ikona souboru knowledge.,assets/native/documents/file_icons/file_icon_knowledge.png,assets/2x/documents/file_icons/file_icon_knowledge@2x.png,assets/webp/documents/file_icons/file_icon_knowledge.webp,27,37,True,"[0, 0, 27, 37]",documents,"[730, 401, 757, 438]",,,,False,,,production,
document.file_icon.memo,documents/file_icons,file_icon_memo,file-icon,Ikona souboru memo.,assets/native/documents/file_icons/file_icon_memo.png,assets/2x/documents/file_icons/file_icon_memo@2x.png,assets/webp/documents/file_icons/file_icon_memo.webp,38,43,True,"[0, 0, 38, 43]",documents,"[495, 397, 534, 442]",,,,False,,,production,
document.file_icon.note,documents/file_icons,file_icon_note,file-icon,Ikona souboru note.,assets/native/documents/file_icons/file_icon_note.png,assets/2x/documents/file_icons/file_icon_note@2x.png,assets/webp/documents/file_icons/file_icon_note.webp,34,38,True,"[0, 0, 34, 38]",documents,"[438, 468, 472, 506]",,,,False,,,production,
document.file_icon.photo,documents/file_icons,file_icon_photo,file-icon,Ikona souboru photo.,assets/native/documents/file_icons/file_icon_photo.png,assets/2x/documents/file_icons/file_icon_photo@2x.png,assets/webp/documents/file_icons/file_icon_photo.webp,37,32,True,"[0, 0, 37, 32]",documents,"[378, 472, 415, 504]",,,,False,,,production,
document.file_icon.schema,documents/file_icons,file_icon_schema,file-icon,Ikona souboru schema.,assets/native/documents/file_icons/file_icon_schema.png,assets/2x/documents/file_icons/file_icon_schema@2x.png,assets/webp/documents/file_icons/file_icon_schema.webp,44,22,True,"[0, 0, 44, 22]",documents,"[660, 479, 706, 502]",,,,False,,,production,
document.file_icon.table,documents/file_icons,file_icon_table,file-icon,Ikona souboru table.,assets/native/documents/file_icons/file_icon_table.png,assets/2x/documents/file_icons/file_icon_table@2x.png,assets/webp/documents/file_icons/file_icon_table.webp,39,28,True,"[0, 0, 39, 28]",documents,"[493, 477, 532, 505]",,,,False,,,production,
document.file_icon.text,documents/file_icons,file_icon_text,file-icon,Ikona souboru text.,assets/native/documents/file_icons/file_icon_text.png,assets/2x/documents/file_icons/file_icon_text@2x.png,assets/webp/documents/file_icons/file_icon_text.webp,31,33,True,"[0, 0, 31, 33]",documents,"[784, 473, 816, 507]",,,,False,,,production,
document.folder.closed,documents/folders,folder_closed,folder-object,Složka closed.,assets/native/documents/folders/folder_closed.png,assets/2x/documents/folders/folder_closed@2x.png,assets/webp/documents/folders/folder_closed.webp,118,109,True,"[0, 0, 118, 109]",documents,"[19, 392, 137, 501]",,,,False,,,production,
document.folder.open,documents/folders,folder_open,folder-object,Složka open.,assets/native/documents/folders/folder_open.png,assets/2x/documents/folders/folder_open@2x.png,assets/webp/documents/folders/folder_open.webp,143,112,True,"[0, 0, 143, 112]",documents,"[181, 390, 324, 502]",,,,False,,,production,
document.footer.internal,documents/footers,footer_internal,document-footer,Dokumentová patička internal.,assets/native/documents/footers/footer_internal.png,assets/2x/documents/footers/footer_internal@2x.png,assets/webp/documents/footers/footer_internal.webp,260,14,True,"[0, 0, 260, 14]",documents,"[1341, 626, 1610, 652]",,,,False,,,production,
document.footer.review,documents/footers,footer_review,document-footer,Dokumentová patička review.,assets/native/documents/footers/footer_review.png,assets/2x/documents/footers/footer_review@2x.png,assets/webp/documents/footers/footer_review.webp,260,13,False,"[0, 0, 260, 13]",documents,"[1065, 626, 1335, 652]",,,,False,,,production,
document.footer.version,documents/footers,footer_version,document-footer,Dokumentová patička version.,assets/native/documents/footers/footer_version.png,assets/2x/documents/footers/footer_version@2x.png,assets/webp/documents/footers/footer_version.webp,181,26,True,"[0, 0, 181, 26]",documents,"[871, 626, 1052, 652]",,,,False,,,production,
document.generic_form.template,documents/templates,document_generic_form_template,document-template,Použitelná prázdná dokumentová šablona generic_form.,assets/native/documents/templates/document_generic_form_template.png,assets/2x/documents/templates/document_generic_form_template@2x.png,assets/webp/documents/templates/document_generic_form_template.webp,188,250,True,"[0, 0, 188, 250]",documents,"[661, 88, 849, 338]",,,,True,"[14, 48, 160, 182]",,production,
document.internal_memo.template,documents/templates,document_internal_memo_template,document-template,Použitelná prázdná dokumentová šablona internal_memo.,assets/native/documents/templates/document_internal_memo_template.png,assets/2x/documents/templates/document_internal_memo_template@2x.png,assets/webp/documents/templates/document_internal_memo_template.webp,188,249,True,"[0, 0, 188, 249]",documents,"[864, 89, 1052, 338]",,,,True,"[14, 48, 160, 181]",,production,
document.list_row.blank,documents/list_rows,list_row_blank,list-row,Čistý prázdný řádek seznamu.,assets/native/documents/list_rows/list_row_blank.png,assets/2x/documents/list_rows/list_row_blank@2x.png,assets/webp/documents/list_rows/list_row_blank.webp,417,20,False,"[0, 0, 417, 20]",,,document.list_row.new.reference,,,False,"[22, 2, 393, 16]","{""left"": 8, ""top"": 3, ""right"": 8, ""bottom"": 3}",production,
document.list_row.evidence.reference,documents/list_rows/reference,list_row_evidence_reference,list-row-reference,Referenční řádek seznamu evidence.,assets/native/documents/list_rows/reference/list_row_evidence_reference.png,assets/2x/documents/list_rows/reference/list_row_evidence_reference@2x.png,assets/webp/documents/list_rows/reference/list_row_evidence_reference.webp,417,20,False,"[0, 0, 417, 20]",documents,"[15, 628, 432, 648]",,,,True,,,reference,
document.list_row.new.reference,documents/list_rows/reference,list_row_new_reference,list-row-reference,Referenční řádek seznamu new.,assets/native/documents/list_rows/reference/list_row_new_reference.png,assets/2x/documents/list_rows/reference/list_row_new_reference@2x.png,assets/webp/documents/list_rows/reference/list_row_new_reference.webp,417,20,False,"[0, 0, 417, 20]",documents,"[15, 548, 432, 568]",,,,True,,,reference,
document.list_row.pending.reference,documents/list_rows/reference,list_row_pending_reference,list-row-reference,Referenční řádek seznamu pending.,assets/native/documents/list_rows/reference/list_row_pending_reference.png,assets/2x/documents/list_rows/reference/list_row_pending_reference@2x.png,assets/webp/documents/list_rows/reference/list_row_pending_reference.webp,417,20,False,"[0, 0, 417, 20]",documents,"[15, 568, 432, 588]",,,,True,,,reference,
